Block Height,Price
725050,4.1435
725040,4.16279188
725030,4.18749551
725010,4.18823995
725000,4.19023995
724980,4.2283011
724970,4.23388581
724900,4.23
724880,4.24
724850,4.20375791
724840,4.19951416
724830,4.17544314
724820,4.2
724800,4.18451204
724790,4.1591102
724750,4.16609
724730,4.15159279
724720,4.1435
724700,4.16233773
724640,4.13
724630,4.11949
724620,4.10625869
724610,4.10340643
724570,4.1
724560,4.08303329
724540,4.08714985
724500,4.08
724430,4.11
724390,4.11905
724300,4.17
724270,4.14306481
724260,4.1823
724240,4.1837
724230,4.16755662
724190,4.16
724180,4.18743995
724160,4.16673
724130,4.15
724120,4.1471923
724110,4.15
724100,4.13633401
724090,4.1120645
724080,4.11295338
724070,4.11926
724060,4.123
724050,4.086
724040,4.0917
724030,4.1604
724010,4.12665079
723950,4.09
723930,4.06432528
723910,4.06276629
723890,4.08610644
723800,4.0754
723770,4.10686662
723750,4.11184
723740,4.1052444
723720,4.07
723700,4.03295773
723690,4.04037584
723670,4.02
723650,4.01599899
723640,4.01655455
723630,3.98673511
723620,4.00149296
723610,3.99819329
723600,3.989166
723580,3.99774378
723570,3.99535093
723560,3.9829
723550,3.98747764
723540,4.00766928
723530,4.03823
723520,3.9965809
723510,4.01009201
723480,3.9829
723410,3.92
723390,3.8904
723340,3.89
723320,3.87045124
723310,3.87022902
723270,3.87
723230,3.9565
723210,3.96
723190,3.9829
723180,3.96473143
723170,4.0309
723160,4.01294349
723140,4.04788118
723130,3.98908884
723120,4.0451
723110,4.01753775
723100,4.01135448
723090,4.05056218
723080,4.05000662
723010,4.1
722980,4.1239
722970,4.09635342
722960,4.13885189
722950,4.15245773
722940,4.14765773
722920,4.14
722900,4.12596218
722880,4.09034
722870,4.06
722820,4.05
722810,4.04121575
722790,4.03030941
722780,4.05
722770,4.06719335
722760,4.07059335
722740,4.07569
722730,4.02432851
722720,4.02837964
722710,4.031
722690,4.12
722680,4.1441
722670,4.12894969
722660,4.1553
722650,4.1304
722640,4.12796111
722630,4.1987
722620,4.19756884
722600,4.19636218
722590,4.19185583
722580,4.20705
722570,4.14371809
722560,4.1304
722510,4.20287
722480,4.2153
722470,4.22439167
722460,4.28195458
722450,4.33440371
722440,4.42
722430,4.43
722410,4.4275
722390,4.4036
722380,4.3919
722370,4.35087233
722360,4.4009
722350,4.37995
722340,4.3681518
722330,4.35988513
722270,4.3503
722250,4.38588687
722240,4.39694259
722200,4.47
722190,4.47819795
722180,4.47928735
722170,4.4624
722150,4.47361973
722140,4.52077745
722130,4.50384684
722080,4.2769
722060,4.13035
722000,4.02
721990,3.9831
721980,4.02
721940,4.01
721920,3.9831
721870,3.97207
721850,4.00233107
721810,3.9831
721800,3.9942279
721790,3.9831
721770,3.97887551
721730,3.9831
721720,4.01
721700,4.01678297
721660,4.04712
721640,4.05066
721630,4.04061551
721600,4.05066
721590,4.04414533
721580,4.056
721570,4.069
721550,4.04223927
721500,4.069
721460,4.03
721430,3.98434
721410,3.98
721390,3.977
721360,3.92
721350,3.91493826
721330,3.88489
721310,3.93
721250,4.069
721210,4.0277
721180,4.04
721160,4.17227
721150,4.2512
721120,4.26
721110,4.28291106
721100,4.28513367
721080,4.3049
721070,4.3
721060,4.2839
721050,4.2969
721020,4.31
721000,4.2969
720990,4.2976
720980,4.31035106
720960,4.3256
720930,4.32
720920,4.2910044
720910,4.26935
720900,4.2995
720890,4.30871254
720870,4.34
720830,4.29
720810,4.27946268
720800,4.242
720790,4.23684922
720780,4.25
720770,4.26511106
720760,4.27519
720720,4.25
720700,4.17011
720670,4.16028218
720650,4.18477032
720640,4.14201093
720630,4.24043995
720620,4
720580,3.97127
720570,3.92975
720560,3.91
720550,3.8441
720540,3.88508354
720490,3.77
720450,3.89
720430,3.87397
720410,3.8475
720400,3.87397
720390,3.87981
720380,3.98899569
720330,3.93
720310,4.03314
720300,4.27157
720280,4.51
720270,4.74034
720250,4.84094
720220,4.6444
720200,4.62
720190,4.62221193
720160,4.659985
720150,4.66611
720130,4.66621775
720120,4.66611
720110,4.66463442
720100,4.6636433
720070,4.66
720060,4.65944
720040,4.62
720030,4.601415
720010,4.57054857
720000,4.60843219
719990,4.635
719940,4.65
719930,4.66
719910,4.55685
719890,4.53787331
719880,4.54718895
719870,4.53443678
719860,4.50975345
719850,4.51185489
719840,4.551635
719830,4.587671
719820,4.56073445
719810,4.51966405
719800,4.54728357
719790,4.61201148
719740,4.63685
719730,4.642645
719710,4.63248282
719700,4.65696971
719690,4.68001997
719680,4.67320699
719660,4.6860704
719640,4.712935
719620,4.74185
719610,4.73109257
719600,4.73200368
719590,4.70862775
719580,4.71083938
719570,4.73890256
719520,4.70685
719490,4.702965
719380,4.46185
719370,4.45185
719350,4.309515
719340,4.26378596
719330,4.253465
719320,4.24646664
719310,4.25124442
719300,4.24059386
719290,4.29664386
719280,4.28589442
719240,4.28168
719200,4.29605
719180,4.30601
719170,4.30605
719160,4.31242664
719150,4.30605
719140,4.31084837
719120,4.340485
719080,4.36605
719040,4.373975
719030,4.37820697
719020,4.373975
719000,4.367075
718990,4.372075
718970,4.38324775
718960,4.38030596
718940,4.385
718920,4.41
718900,4.41496369
718880,4.41
718870,4.41478028
718860,4.42
718830,4.427465
718810,4.42
718790,4.41777178
718770,4.41501
718740,4.412505
718700,4.39
718690,4.401173
718670,4.39450718
718650,4.39
718640,4.40838775
718630,4.42827997
718600,4.41954
718590,4.41362
718580,4.41681
718570,4.42
718540,4.43413331
718520,4.42199943
718510,4.44599108
718500,4.4389886
718490,4.44011496
718480,4.44020385
718460,4.45685
718450,4.469245
718440,4.462395
718430,4.492395
718410,4.4927563
718400,4.49684442
718380,4.45595098
718370,4.44270664
718350,4.40090873
718280,4.4
718270,4.38594342
718210,4.38
718180,4.34738495
718170,4.31639899
718160,4.28901399
718140,4.26553421
718130,4.3
718110,4.30287662
718100,4.3
718080,4.35674
718070,4.35945664
718000,4.5195
717990,4.5445
717980,4.54543664
717960,4.5445
717940,4.55676682
717930,4.56
717910,4.53
717880,4.5295
717860,4.53
717850,4.57228608
717840,4.56497108
717820,4.567915
717800,4.57056219
717780,4.55918541
717760,4.55193634
717730,4.55431738
717720,4.57184368
717700,4.57014203
717690,4.5448
717660,4.56942202
717650,4.55394577
717640,4.55667775
717630,4.55715
717620,4.57675761
717600,4.57708837
717590,4.58472964
717570,4.59478265
717560,4.60370061
717530,4.6053
717480,4.588585
717470,4.58829302
717460,4.58021482
717440,4.56777721
717420,4.56779447
717410,4.56789572
717380,4.56825644
717350,4.5703
717310,4.55715
717290,4.568165
717280,4.55715
717270,4.568165
717250,4.577865
717220,4.60047
717180,4.59047
717160,4.58
717150,4.55465
717110,4.52784
717100,4.53037775
717090,4.5245
717080,4.56789
717070,4.57794
717060,4.57955715
717050,4.59574722
717040,4.60072924
717020,4.60504275
717010,4.58043
717000,4.57183276
716970,4.54623
716960,4.53144442
716950,4.5473
716940,4.53885
716930,4.55375
716900,4.54665
716890,4.53945
716860,4.5461
716850,4.55645
716840,4.5513
716830,4.5615
716810,4.5673
716790,4.56560657
716780,4.59502335
716770,4.63617335
716760,4.62332087
716750,4.64947953
716740,4.69247439
716720,4.61
716710,4.5914
716680,4.61
716670,4.59082599
716630,4.39
716600,4.22985
716560,4.21
716550,4.194355
716530,4.1850907
716510,4.16588644
716500,4.16530497
716490,4.17007164
716480,4.19421664
716470,4.18952929
716460,4.19202408
716450,4.22325226
716420,4.23194065
716410,4.22517738
716390,4.2137
716330,4.1
716310,4.09929553
716270,4.1
716250,4.08854311
716230,4.08018756
716220,4.08095422
716210,4.08059588
716200,4.06472886
716190,4.06726109
716180,4.06622775
716150,4.05990578
716130,4.06501329
716110,4.08179553
716100,4.08107636
716090,4.06284789
716070,4.053235
716060,4.09245
716050,4.09735908
716020,4.05245
716010,4.03
716000,4.02788032
715990,3.9623171
715980,3.94468919
715960,3.9358
715940,3.97467
715900,4.03
715870,4.04982
715860,4.07
715840,4.07227997
715830,4.07
715820,4.07245
715800,4.0749
715790,4.08555442
715770,4.08093442
715760,4.07911
715740,4.07098152
715730,4.06075918
715720,4.066995
715700,4.06658649
715690,4.066995
715680,4.07
715670,4.06792802
715660,4.04642802
715650,4.03841931
715630,4.0485
715610,4.04694
715570,4.0235
715550,4.02
715520,4.053855
715510,4.068805
715500,4.08345
715490,4.11
715480,4.12597565
715470,4.110135
715460,4.12131426
715450,4.12309706
715440,4.11
715430,4.1322422
715400,4.155985
715390,4.1673
715380,4.188325
715370,4.19086631
715360,4.2165
715350,4.21508286
715320,4.2165
715310,4.1946
715300,4.2165
715290,4.15
715280,4.14
715270,4.12548
715260,4.10183722
715250,4.14
715240,4.127
715230,4.1266375
715210,4.11300526
715190,4.15
715170,4.11992
715160,4.09375
715140,4.0985664
715130,4.08205191
715110,4.08308527
715100,4.09978447
715090,4.11448447
715080,4.14
715070,4.13
715060,4.10088221
715050,4.10658221
715040,4.085
715030,4.07932874
715020,4.0866
715010,4.07861553
715000,4.09584983
714990,4.10280553
714970,4.11043939
714950,4.09819122
714940,4.10358752
714930,4.10343068
714910,4.108285
714900,4.10096738
714870,4.12612
714860,4.11883188
714850,4.02973007
714840,4.12442268
714810,4.13064342
714800,4.13017775
714790,4.13230406
714780,4.1261456
714750,4.145
714730,4.13908637
714720,4.13890303
714660,4.124235
714650,4.12211301
714580,4.080915
714570,3.93551483
714560,3.93678
714550,3.88816332
714510,3.69225
714490,3.68574331
714480,3.67397553
714450,3.67225
714440,3.66019664
714420,3.63049435
714390,3.61885
714370,3.61919273
714350,3.61885
714320,3.62450099
714310,3.62548849
714300,3.62531066
714290,3.61885
714280,3.5953
714260,3.61065553
714250,3.59703838
714240,3.62398169
714220,3.610225
714190,3.603875
714170,3.59839751
714160,3.61
714150,3.59590579
714140,3.63854
714130,3.65845297
714110,3.64519262
714100,3.67061504
714080,3.702125
714070,3.69405
714040,3.702125
714020,3.69935
713990,3.69
713980,3.68449738
713970,3.64472738
713960,3.63900117
713950,3.60605847
713930,3.60673
713920,3.61278171
713910,3.59523
713900,3.60058878
713890,3.59397084
713880,3.6016715
713860,3.6316715
713850,3.64
713840,3.63925
713830,3.6307846
713810,3.63889879
713790,3.628065
713780,3.6455
713760,3.65255677
713750,3.65285
713740,3.6455
713730,3.64738544
713720,3.64621
713710,3.65356
713690,3.65196
713670,3.65
713660,3.6437
713650,3.64042708
713640,3.64582303
713630,3.5814
713620,3.58563
713610,3.5776
713600,3.575
713590,3.56260644
713580,3.55
713560,3.625
713530,3.661945
713520,3.693075
713490,3.743075
713480,3.76255
713470,3.75
713460,3.8179
713450,3.80802717
713430,3.78731664
713360,3.9465
713340,4.01164664
713320,3.99658664
713300,4.01140494
713290,3.99578877
713280,3.99131064
713270,4.00187331
713260,3.99797538
713240,3.99717261
713230,3.99849465
713220,4.01074171
713090,3.9165
713080,3.8894
713060,3.89263442
713050,3.8894
713040,3.899645
713030,3.9502309
713010,3.9115
713000,3.8894
712980,3.9115
712970,3.8894
712960,3.9115
712950,3.8911142
712860,3.8894
712850,3.89170149
712830,3.89220331
712820,3.8894
712810,3.91128
712800,3.9075
712770,3.90025
712760,3.90780725
712750,3.89155585
712710,3.8965
712650,3.9
712640,3.90370331
712630,3.9
712620,3.89645
712610,3.90975293
712600,3.90195553
712590,3.8965
712580,3.8922
712550,3.90425
712530,3.90900889
712520,3.91083923
712510,3.91398425
712490,3.92580382
712460,3.92
712450,3.8972
712440,3.88656081
712430,3.87391081
712420,3.8816049
712380,3.66
712370,3.65286
712360,3.6548
712350,3.6371
712340,3.63786
712330,3.64446771
712320,3.6391238
712310,3.6312638
712300,3.63539515
712290,3.6218
712280,3.62270428
712270,3.6207122
712260,3.61669787
712250,3.61637787
712240,3.62390287
712230,3.644005
712220,3.65728353
712210,3.65242207
712190,3.646155
712120,3.671445
712100,3.65937882
712090,3.66125619
712080,3.66024296
712070,3.65719887
712060,3.6495922
712050,3.64606177
712030,3.66715
711980,3.669575
711960,3.67715
711950,3.7149
711930,3.73447068
711920,3.74798262
711900,3.76497717
711880,3.75486014
711840,3.73
711820,3.7251721
711810,3.70495526
711800,3.72886797
711780,3.74125703
711770,3.73137553
711760,3.72790053
711740,3.73416667
711720,3.72448945
711700,3.72671794
711690,3.73862791
711670,3.75068331
711650,3.74560106
711630,3.74552001
711620,3.75366027
711600,3.77465518
711590,3.78819075
711570,3.78792775
711560,3.7951
711550,3.77433366
711540,3.74983
711510,3.74343596
711490,3.73137521
711480,3.71034021
711470,3.73052356
711460,3.735815
711450,3.71327411
711440,3.713515
711430,3.70237797
711420,3.65151254
711410,3.64840477
711390,3.64431553
711380,3.63288553
711370,3.63194556
711330,3.633655
711310,3.62458624
711300,3.69925956
711260,3.7372
711250,3.7697
711240,3.78275484
711230,3.7949
711210,3.78593148
711190,3.78757596
711180,3.79122033
711170,3.75095245
711160,3.77521904
711150,3.7775
711140,3.79075
711130,3.78875
711120,3.789
711110,3.77950109
711100,3.78086815
711090,3.78785
711080,3.7681722
711060,3.76802988
711040,3.76152056
711030,3.76510553
711020,3.78425577
711010,3.79285577
711000,3.76849685
710990,3.61997
710950,3.61497
710940,3.58793645
710930,3.58418331
710920,3.58615553
710910,3.58325
710900,3.57902456
710880,3.56717391
710860,3.5513438
710850,3.5676438
710840,3.62953972
710830,3.62303468
710820,3.63623468
710810,3.61050656
710800,3.61274184
710790,3.62647034
710780,3.6051622
710770,3.59901205
710760,3.56217331
710750,3.53949464
710710,3.60405
710700,3.58340417
710690,3.60864887
710680,3.59089368
710620,3.61405
710590,3.58934
710570,3.459
710560,3.44728444
710500,3.4457
710490,3.43556243
710480,3.46159331
710380,3.409
710370,3.40682217
710350,3.40526661
710330,3.40470399
710320,3.41588887
710310,3.419
710270,3.404
710250,3.3697
710210,3.2984
710180,3.28448
710140,3.2634
710120,3.25352
710110,3.245
710090,3.26860208
710070,3.26852
710040,3.266805
709990,3.28
709970,3.28352051
709930,3.28
709910,3.2955
709860,3.363895
709840,3.392
709830,3.38200553
709820,3.37613345
709800,3.365
709790,3.38131999
709780,3.365
709750,3.392
709740,3.38179
709730,3.398
709720,3.383
709700,3.37879
709680,3.37
709650,3.38
709630,3.383
709600,3.404
709580,3.39896569
709570,3.37201
709560,3.34848284
709540,3.35386617
709530,3.34
709520,3.33619996
709500,3.337035
709490,3.35347798
709480,3.32
709440,3.39
709420,3.39296
709380,3.4492
709360,3.46
709350,3.49360311
709340,3.53079
709320,3.53289553
709310,3.53079
709300,3.55
709290,3.55521331
709280,3.56521331
709270,3.565
709260,3.58282676
709240,3.599805
709230,3.58217
709210,3.57025495
709160,3.57
709130,3.53623
709120,3.53206928
709100,3.51683374
709090,3.52328672
709040,3.56
709030,3.57066331
709020,3.54551396
708990,3.55839368
708980,3.55383998
708960,3.54
708920,3.52
708910,3.51569586
708900,3.51987
708850,3.52
708820,3.51564331
708810,3.485555
708790,3.48451511
708770,3.48851724
708760,3.48801724
708750,3.48496168
708740,3.49311109
708730,3.49610576
708720,3.48802784
708710,3.48786117
708690,3.586225
708650,3.707425
708640,3.6880785
708630,3.68606886
708620,3.62509157
708590,3.610275
708580,3.61214734
708570,3.6316383
708530,3.7
708520,3.7112
708510,3.71173344
708500,3.79605442
708480,3.787295
708460,3.83687
708450,3.75939978
708440,3.76325073
708430,3.77057
708420,3.7012
708410,3.685
708370,3.7262
708320,3.731865
708310,3.746675
708300,3.7543465
708250,3.78
708200,3.82
708170,3.83
708150,3.8375
708140,3.856855
708130,3.85888816
708110,3.849455
708090,3.857
708080,3.78909
707970,3.3395
707920,3.3195
707860,3.28101
707820,3.23255
707810,3.23110872
707800,3.23255
707780,3.168595
707740,3.1645
707660,3.1572
707640,3.1845
707500,3.12415
707450,3.0911
707400,3.02131
707390,2.98576406
707380,2.96030491
707370,2.88946874
707360,2.8770522
707350,2.90264776
707280,2.94
707230,2.935
707210,2.9457376
707190,2.94116508
707150,2.925
707140,2.94193071
707070,2.93
707060,2.9310772
707050,2.93329942
707040,2.93417889
707020,2.92980363
707010,2.98172569
707000,2.94590675
706970,3.08645
706960,3.08823649
706950,3.1
706940,3.102774
706930,3.10465
706920,3.13077826
706910,3.12064
706900,3.12759782
706890,3.12741279
706880,3.13092279
706870,3.15174502
706850,3.14
706840,3.1395
706810,3.1384
706770,3.08245
706740,3.07871
706720,3.0505
706700,3.05371
706690,3.0045
706650,2.98
706640,2.97801518
706630,2.96901518
706610,2.961255
706600,2.95661276
706590,2.95575776
706580,2.94501716
706570,2.93093619
706560,2.92633092
706550,2.970495
706540,2.97378651
706530,2.967395
706520,2.97283275
706510,2.97068201
706500,2.95499798
706490,2.9619722
706480,2.9627722
706460,2.96249026
706440,2.976375
706430,2.98896403
706420,2.99098659
706410,2.97210159
706400,2.96681091
706370,2.91999
706360,2.91798866
706340,2.89460147
706270,2.8905
706230,2.88475
706210,2.88
706200,2.86085601
706190,2.83582139
706160,2.839875
706140,2.83
706100,2.835
706020,2.849945
706000,2.84
705950,2.878725
705940,2.89
705930,2.88975
705890,2.8905
705880,2.90223065
705870,2.91114179
705860,2.91084626
705850,2.91286691
705840,2.92174469
705830,2.92542492
705810,2.92575
705790,2.91968
705740,2.89575
705720,2.89596998
705710,2.90217776
705690,2.90068
705680,2.91312787
705660,2.93283461
705650,2.93935824
705640,2.93590824
705620,2.92985639
705610,2.93634998
705590,2.937635
705560,2.93655
705540,2.928885
705530,2.90684109
705510,2.88475
705490,2.88397998
705420,2.88
705400,2.87818404
705350,2.835
705330,2.83179145
705280,2.82
705270,2.8163695
705230,2.835
705210,2.84
705160,2.835
705150,2.83
705140,2.83459289
705130,2.82959289
705120,2.793695
705110,2.78966927
705080,2.77145
705070,2.7502
705060,2.75
705050,2.75785
705040,2.7610384
705030,2.76494785
705020,2.7533
705010,2.75328109
705000,2.751803
704990,2.75198667
704980,2.76198667
704970,2.77
704960,2.7734
704920,2.77
704890,2.7114
704880,2.70656169
704860,2.68802915
704840,2.65505603
704830,2.68271217
704810,2.63479
704780,2.56
704770,2.5434
704760,2.56
704750,2.55798681
704740,2.5434
704730,2.54427553
704720,2.5434
704700,2.538
704670,2.5434
704660,2.54474565
704640,2.5434
704620,2.56
704600,2.55185
704590,2.55
704580,2.5484677
704570,2.54907487
704560,2.5434
704510,2.538
704490,2.5434
704460,2.54546
704450,2.56
704430,2.57364
704420,2.58
704410,2.57982664
704400,2.5609
704390,2.56665528
704360,2.55
704330,2.5434
704270,2.54
704260,2.5284
704210,2.61
704200,2.62625997
704190,2.61601
704180,2.62179084
704170,2.62467
704090,2.64
704080,2.63558
704060,2.64
704030,2.64432
704020,2.64783745
704010,2.6508
703990,2.64
703970,2.64276886
703960,2.64428886
703950,2.64
703920,2.64919
703900,2.66
703890,2.6662
703880,2.6625
703870,2.66178579
703860,2.66448024
703850,2.66271554
703840,2.673645
703830,2.682395
703820,2.673695
703810,2.693045
703800,2.68884
703790,2.67907878
703770,2.68332673
703760,2.66949
703750,2.67679
703740,2.6801
703730,2.67105109
703720,2.66768173
703710,2.6721
703700,2.6731164
703690,2.67744633
703680,2.64605
703670,2.646
703650,2.62535376
703640,2.63195744
703630,2.61108952
703610,2.6265
703600,2.62283443
703590,2.626
703580,2.62614912
703570,2.61994912
703560,2.62794912
703550,2.64424109
703540,2.6495893
703530,2.64
703520,2.6537
703510,2.639
703490,2.65230527
703480,2.63708762
703470,2.62415
703460,2.62388908
703450,2.63513091
703440,2.669
703430,2.66775
703410,2.554245
703380,2.55415
703370,2.54875504
703360,2.518945
703320,2.48415
703310,2.481265
703300,2.4765903
703180,2.46415
703160,2.45528
703140,2.45389022
703130,2.45325091
703120,2.45322894
703110,2.45350671
703100,2.46031558
703090,2.47898373
703080,2.4711522
703070,2.43802018
703060,2.470815
703010,2.45915
703000,2.4005
702920,2.39
702910,2.380005
702900,2.37958442
702880,2.37207154
702860,2.37076527
702850,2.379005
702840,2.37936
702820,2.37808675
702810,2.37900277
702790,2.37481
702780,2.37936
702760,2.377765
702720,2.372765
702710,2.37191362
702690,2.36293
702640,2.35793
702620,2.34594
702580,2.35
702570,2.3511
702560,2.35
702550,2.3511
702540,2.34691
702510,2.34418035
702500,2.34191
702490,2.34733702
702470,2.3449
702460,2.35033332
702440,2.3433333
702430,2.36311
702420,2.35
702410,2.36311
702390,2.35056269
702350,2.39716
702320,2.42
702310,2.4234
702300,2.42
702290,2.42343
702250,2.43
702200,2.42778
702190,2.44153
702180,2.42
702170,2.43308108
702150,2.43
702140,2.44153
702130,2.43
702120,2.43786
702060,2.43
702050,2.419271
702040,2.43
701990,2.4015
701970,2.41471
701910,2.42
701880,2.39
701750,2.37
701720,2.3692
701680,2.35
701660,2.35246
701620,2.35
701590,2.34
701550,2.33339
701520,2.33
701460,2.32
701450,2.31846
701440,2.31662933
701420,2.31251822
701410,2.31502933
701390,2.31
701350,2.3
701340,2.30715
701310,2.32642
701300,2.33157108
701290,2.35
701270,2.35737
701230,2.3692
701210,2.37
701200,2.37016
701180,2.3816
701170,2.3754355
701140,2.39
701120,2.3912
701100,2.39094179
701090,2.38670378
701080,2.38208456
701050,2.41
701040,2.4005
700990,2.41
700980,2.42578676
700960,2.42493997
700940,2.42
700900,2.409
700850,2.36
700820,2.35
700810,2.36
700800,2.34664
700770,2.36
700750,2.35533
700700,2.33
700690,2.32325775
700680,2.33
700670,2.32377108
700650,2.33
700640,2.33129
700630,2.33
700620,2.32894
700610,2.33
700590,2.3115
700570,2.3002
700540,2.3
700530,2.3169
700520,2.31269331
700500,2.29322
700480,2.33
700470,2.39
700460,2.39777
700450,2.395128
700430,2.39311108
700420,2.39
700400,2.39927
700380,2.40096521
700370,2.42
700360,2.43626634
700350,2.44
700330,2.43143651
700310,2.47
700260,2.44
700240,2.40475591
700230,2.39885108
700220,2.39646
700210,2.4789
700200,2.49612773
700180,2.4997792
700170,2.50044587
700110,2.51
700090,2.4789
700050,2.34
700030,2.31
699990,2.26
699980,2.24
699970,2.2576
699920,2.25
699900,2.254456
699880,2.25496
699860,2.24141
699830,2.2363
699820,2.23111997
699810,2.23
699780,2.20578
699760,2.2
699730,2.2363
699720,2.25751
699690,2.26
699680,2.25751
699670,2.25403553
699660,2.24674664
699630,2.24642
699620,2.2498
699600,2.26
699590,2.25263997
699580,2.2498
699560,2.26
699530,2.33988
699500,2.341
699490,2.34641289
699480,2.35320644
699460,2.3505
699420,2.3355
699400,2.33
699390,2.341
699380,2.34616022
699370,2.3460491
699360,2.37363162
699330,2.39869346
699300,2.36
699280,2.341
699270,2.44991482
699260,2.47809053
699240,2.5
699220,2.47842219
699180,2.341
699130,2.39893
699050,2.4
699040,2.39269997
699010,2.4
699000,2.40958302
698990,2.43713494
698980,2.44514
698960,2.44574
698930,2.39
698910,2.37705
698860,2.341
698820,2.34
698810,2.33
698800,2.32
698770,2.32988
698740,2.32709
698730,2.31
698720,2.32709
698700,2.31
698670,2.29961
698660,2.28808241
698650,2.27562604
698640,2.34301
698630,2.34869108
698620,2.3506
698610,2.36116219
698600,2.38798
698580,2.38779644
698570,2.38798
698560,2.38847055
698550,2.37563819
698510,2.33
698500,2.32557
698460,2.32
698450,2.31307
698430,2.3
698410,2.30712442
698400,2.3
698390,2.29
698360,2.28676
698340,2.28042
698330,2.28
698310,2.28042
698290,2.28
698240,2.29
698230,2.30179313
698210,2.30013108
698190,2.28
698160,2.22
698140,2.227
698110,2.23234
698100,2.25501447
698090,2.24673886
698060,2.26
698050,2.25507553
698040,2.25007
698000,2.25
697990,2.24516886
697940,2.23
697910,2.227
697890,2.19
697840,2.2
697820,2.20453108
697810,2.20486442
697740,2.22
697730,2.22963
697720,2.23164876
697710,2.24
697700,2.23386609
697690,2.2372
697630,2.24
697610,2.20157
697580,2.2
697540,2.227
697480,2.25
697430,2.29306
697410,2.30878
697400,2.32698603
697390,2.31069922
697380,2.3450333
697370,2.35597775
697340,2.31
697330,2.29929
697300,2.295
697290,2.27935
697280,2.29443553
697260,2.29156886
697250,2.26967984
697240,2.28966
697230,2.28702219
697200,2.28
697190,2.2776979
697180,2.27344
697130,2.23
697120,2.22
697080,2.23
697070,2.22
697060,2.20791972
697040,2.13642
697020,2.12273409
696970,2.12183
696950,2.12507
696940,2.12
696880,2.2
696840,2.19
696820,2.19380886
696780,2.21343
696750,2.21467
696680,2.25
696670,2.24207
696650,2.23079495
696640,2.2312394
696620,2.20887
696590,2.2
696570,2.1769
696560,2.17100058
696550,2.16451169
696540,2.16564725
696530,2.13
696430,2.22
696400,2.25
696370,2.2501
696360,2.25
696350,2.26
696300,2.27
696270,2.28
696260,2.29193778
696250,2.28
696170,2.34
696160,2.34056204
696120,2.34
696060,2.44
696040,2.4844306
696020,2.4783
696010,2.49160664
696000,2.50414
695970,2.51
695940,2.46589
695930,2.465
695920,2.47
695910,2.4651
695850,2.465
695830,2.45
695810,2.43677775
695800,2.43864668
695790,2.44907997
695740,2.49
695700,2.46
695690,2.45
695670,2.39636073
695660,2.38332
695650,2.42
695640,2.45
695630,2.45193775
695610,2.4514
695570,2.43
695560,2.41983553
695550,2.42532304
695530,2.43881357
695520,2.48001
695500,2.45341
695460,2.38
695450,2.36080442
695420,2.32
695400,2.20193
695360,2.18
695350,2.17413997
695330,2.16986664
695320,2.16361553
695300,2.18
695260,2.17
695250,2.15602361
695230,2.15009
695220,2.1653856
695210,2.15009
695180,2.18
695160,2.18079172
695150,2.20142
695130,2.2160222
695120,2.2109568
695090,2.2042
695060,2.19
695040,2.1852
695010,2.19
694960,2.17
694930,2.11
694920,2.0853
694900,2.05372
694850,2.05974
694840,2.05184886
694830,2.0329
694800,2.03
694790,2.0288125
694780,2.02515723
694730,1.96
694710,1.964
694670,1.97
694640,1.9505
694620,1.95
694610,1.94637
694550,1.94
694540,1.94419532
694510,1.9697
694500,1.98
694490,1.98361109
694430,1.9783
694420,1.97740205
694400,1.89037597
694390,1.90055
694380,1.84153057
694320,1.95
694310,1.95561998
694300,1.9902491
694290,1.99202688
694260,1.99968886
694240,1.99598448
694230,1.99094003
694180,2.03
694160,2.04
694110,2.03485
694080,2.03
694060,2.02987539
694050,2.03
694030,2.08275022
694020,2.09
693980,2.10267
693960,2.06667
693940,2.04
693930,2.039592
693920,2.03
693910,2.01053
693880,1.99
693870,1.98953
693850,1.99
693830,1.96728
693820,1.96550717
693790,1.96
693760,1.97
693730,1.98904
693720,1.99552678
693670,2.01
693660,1.99949775
693640,2.01
693620,2.03
693590,2.04
693570,2.03199997
693540,2.01
693440,1.99
693430,1.98837
693410,1.984635
693390,1.989185
693380,1.98657096
693370,1.98506
693340,1.98961
693330,1.98955
693320,1.96955
693310,1.96235
693290,1.95
693280,1.93157
693240,1.91657
693230,1.92037944
693220,1.91741278
693210,1.92384611
693190,1.92514
693160,1.934785
693130,1.954785
693110,1.96
693080,1.98209
693060,2
693030,2.04068
693020,2.055
692980,2.05619
692960,2.0493
692950,2.0343
692940,2.02762998
692930,2.02635221
692920,2.02590776
692890,2.06457
692880,2.0648
692870,2.06672221
692860,2.0898
692850,2.10431327
692840,2.115
692810,2.106665
692800,2.09650003
692790,2.09530003
692780,2.09463003
692770,2.09929968
692760,2.0991219
692750,2.09500721
692740,2.09562943
692730,2.10352997
692720,2.1030514
692710,2.08266
692700,2.09072665
692690,2.07821
692680,2.09552317
692670,2.10671347
692660,2.10382347
692650,2.0943745
692610,2.07
692600,2.10839887
692590,2.11008588
692580,2.10983341
692570,2.15980776
692560,2.17002776
692550,2.14644819
692510,2.15669087
692500,2.15524235
692470,2.11
692460,2.098245
692450,2.083245
692440,2.07507554
692430,2.07059507
692420,2.06200826
692410,2.070025
692400,2.07
692390,2.06057315
692380,2.05456887
692360,2.03623308
692340,2.035415
692330,2.017065
692320,2.01823498
692310,2.03281998
